id,predicted_price
631,262968.8822222222
632,373431.6666666667
633,884401.27
634,436799.7
635,563277.6766666666
636,440604.73333333334
637,568169.3666666667
638,253362.88333333333
639,511360.9866666667
640,509424.311111111
641,868772.3933333333
642,937240.1933333334
643,521975.6955555555
644,377909.2966666667
645,654366.1166666667
646,329981.0466666667
647,817387.9333333333
648,304766.19666666666
649,236472.73
650,818956.0666666667
651,421303.73333333334
652,474795.13666666666
653,356268.6666666667
654,2049019.3333333333
655,514805.03
656,636445.2911111111
657,702644.6
658,598695.1066666667
659,590816.0766666667
660,258331.27333333335
661,284894.3544444444
662,301950.56666666665
663,1233566.6333333333
664,426247.7033333333
665,447426.19
666,917854.6666666666
667,351211.3127777778
668,451459.07
669,446486.7
670,1464110.79
671,554038.96
672,871564.1766666666
673,816323.3633333333
674,481158.4766666667
675,689763.8933333333
676,629264.27
677,564604.2499999999
678,349101.7366666667
679,612075.13
680,514755.65888888884
681,477648.93333333335
682,635965.6466666666
683,143885.50833333336
684,564068.7933333333
685,515196.4033333333
686,441853.61333333334
687,609164.4333333333
688,762847.7822222222
689,316006.3433333333
690,259213.55
691,227116.75
692,407500.33666666667
693,642027.5
694,674694.2833333333
695,304671.1666666667
696,325915.41
697,494159.8933333333
698,246033.22333333333
699,1035762.9
700,360499.7557142857
701,356811.6
702,263225.49333333335
703,400760.1
704,634647.2988888889
705,406951.24666666664
706,1013334.53
707,976791.1066666667
708,1000024.9866666667
709,245968.09666666668
710,489385.9666666667
711,525871.6033333334
712,234780.60666666666
713,366227.68333333335
714,484373.2633333333
715,239237.87333333332
716,537533.1666666666
717,371949.79
718,391186.69333333336
719,513569.58666666667
720,301184.12333333335
721,644409.8533333334
722,545196.0033333333
723,484202.17
724,769889.71
725,341004.5
726,765632.69
727,565033.3333333334
728,307006.57666666666
729,547463.12
730,226189.44666666666
731,435157.0
732,1034542.2333333333
733,1016298.8
734,430039.2866666667
735,229096.79555555552
736,291358.43333333335
737,830154.7166666667
738,938760.2766666666
739,322653.9033333333
740,325401.9633333333
741,347247.4
742,397773.9544444445
743,1390849.4
744,157748.0
745,213531.34333333332
746,190315.94333333333
747,493180.81666666665
748,367529.13333333336
749,704627.3833333333
750,1023759.9266666666
751,435241.13333333336
752,298368.61333333334
753,738542.6
754,320475.5133333333
755,711519.4
756,550659.9966666667
757,440561.27
758,570658.2566666667
759,530966.0033333333
760,220972.59166666667
761,470049.05333333334
762,538499.5066666667
763,421742.0133333333
764,409573.9
765,853789.11
766,551601.18
767,695725.3166666667
768,888552.56
769,781060.5466666666
770,236448.89666666667
771,531704.1688888889
772,406407.57666666666
773,582902.5577777777
774,603170.2966666666
775,236207.24444444448
776,302952.4
777,511403.6666666667
778,336891.5042857143
779,549586.3
780,447294.0333333333
781,607000.25
782,544445.5
783,257349.16333333333
784,321505.1666666667
785,191274.83333333334
786,225454.80222222224
787,536185.8933333333
788,271296.88333333336
789,402757.25666666665
790,518940.33666666667
791,381222.97
792,296180.9166666667
793,408595.36666666664
794,497353.87666666665
795,477016.99333333335
796,320687.42
797,1356433.3
798,539546.0566666666
799,454711.4033333333
800,547365.55
801,892875.0366666666
802,450450.06
803,233763.97666666665
804,488832.18
805,313523.65
806,425266.08666666667
807,958363.0833333334
808,322794.105
809,506438.66333333333
810,595701.89
811,501475.34
812,611427.0466666666
813,482332.62666666665
814,791371.0566666666
815,934511.5
816,302366.22222222225
817,1907102.9333333333
818,390209.9266666667
819,565194.9133333333
820,407384.60333333333
821,290508.3433333333
822,541283.3233333334
823,468335.99
824,274615.3466666667
825,770876.4133333333
826,671374.0
827,243103.59
828,263320.7866666667
829,344866.1666666667
830,451385.81
831,764902.5266666666
832,576184.83
833,330636.65
834,523130.10333333333
835,478284.36666666664
836,235451.64
837,452712.31666666665
838,219417.70333333334
839,371310.9166666667
840,559142.95
841,429452.6688888889
842,254099.65
843,491899.5833333333
844,574679.8766666667
845,612694.0666666667
846,812289.8633333333
847,476703.37333333335
848,350259.24666666664
849,450826.67
850,362301.12666666665
851,850596.27
852,851439.9166666666
853,459861.99333333335
854,439183.78
855,280327.13
856,815096.9366666666
857,528693.4133333333
858,377996.26666666666
859,1501722.4666666666
860,417148.7
861,327908.70666666667
862,844014.8466666667
863,748219.1733333333
864,466686.30333333334
865,479613.91444444435
866,410097.92
867,197681.15666666668
868,670474.1033333334
869,566831.6166666667
870,290396.0811111111
871,443400.1666666666
872,322998.96
873,347193.76666666666
874,188524.81
875,307438.3085714286
876,310751.88888888893
877,349760.7133333333
878,256182.65333333332
879,357492.49
880,893501.02
881,603648.37
882,375505.63333333336
883,591066.6833333333
884,336940.73
885,155613.05
886,388001.74666666664
887,327477.88666666666
888,610861.3466666667
889,220910.46666666665
890,473045.1066666667
891,893976.86
892,756240.4866666667
893,628523.1466666666
894,503754.2977777777
895,310958.25
896,835200.5433333333
897,721918.9566666667
898,803283.9433333334
899,372542.01111111115
900,524508.3333333334
901,931551.1866666666
902,459530.43333333335
903,198552.90333333332
904,1141242.8
905,204374.08333333334
906,929121.75
907,334186.13
908,634238.271111111
909,558914.1666666666
910,459406.30666666664
911,562386.5333333333
912,592727.87
913,713320.0466666666
914,858293.6133333333
915,504650.56333333335
916,624175.3333333334
917,507540.84
918,460190.2766666667
919,235600.52222222224
920,456140.2166666667
921,395114.0133333333
922,455289.7166666667
923,501157.18666666665
924,309292.66555555555
925,259753.92333333334
926,284916.1011111112
927,472701.9377777777
928,628018.5333333333
929,334635.08
930,535916.9133333333
931,505003.00666666665
932,648085.1266666667
933,887219.5433333333
934,659034.74
935,477373.84888888896
936,894524.6333333333
937,522723.85
938,838803.8455555555
939,348236.9333333334
940,1368567.111111111
941,309353.76666666666
942,250379.66666666666
943,405966.97
944,225296.33666666667
945,431909.8
946,770029.0833333334
947,858487.5488888889
948,1025667.0833333334
949,266632.63
950,236733.37
951,331097.49333333335
952,2171910.1
953,497726.9166666667
954,451886.79
955,909790.9666666667
956,514578.51
957,617821.9933333333
958,924866.257777778
959,929901.1666666666
960,508336.9355555556
961,388245.05333333334
962,450246.69
963,794169.0344444443
964,617471.0633333334
965,306741.92333333334
966,333399.8
967,274231.06333333335
968,474648.62666666665
969,738797.66
970,518333.6533333333
971,940147.2333333333
972,299613.2966666667
973,337079.00666666665
974,327075.01666666666
975,209215.20666666667
976,356940.9533333333
977,259166.02111111116
978,260194.51555555558
979,915812.74
980,793244.5733333334
981,291832.2777777778
982,275606.95
983,505692.2
984,213575.56666666668
985,580272.8666666667
986,273125.0366666667
987,775216.9533333334
988,486580.25333333336
989,369449.79
990,321620.8933333333
991,618608.5633333334
992,289804.2233333333
993,848252.17
994,450068.7733333333
995,622978.49
996,430416.73333333334
997,360034.04
998,324315.60333333333
999,256004.52666666667
1000,689626.2433333333
1001,369259.8653333333
1002,491693.78888888896
1003,257390.59444444443
1004,211254.87666666668
1005,207941.91333333333
1006,550509.6066666667
1007,350294.14666666667
1008,358632.01
1009,1009501.8433333334
1010,551069.3311111111
1011,383886.74
1012,375619.13
1013,439113.98333333334
1014,474371.36
1015,1698852.1666666667
1016,436198.67
1017,647766.9166666666
1018,416080.83
1019,288454.3333333333
1020,2796399.5
1021,422661.05666666664
1022,360768.79
1023,399599.81476190477
1024,1035811.3688888887
1025,213795.69444444447
1026,1491616.7
1027,577023.82
1028,482496.44
1029,858999.2666666667
1030,434190.42
1031,637903.2566666667
1032,350993.99333333335
1033,239901.5
1034,539730.01
1035,364623.94
1036,222828.55666666667
1037,513629.55666666664
1038,289435.81666666665
1039,242863.43888888886
1040,420955.28
1041,420237.4733333333
1042,472568.0
1043,508163.1766666667
1044,533691.7366666667
1045,809944.19
1046,418636.54333333333
1047,209336.6538888889
1048,373401.1533333333
1049,1299842.6409523808
1050,351568.67333333334
1051,649522.0
1052,267387.55
1053,501358.8144444445
1054,2792050.1
1055,741242.3333333334
1056,324771.0966666667
1057,368505.56333333335
1058,427063.75311111106
1059,431186.91
1060,703153.2
1061,634129.52
1062,246910.91111111114
1063,1722933.3
1064,625848.3866666667
1065,511736.41
1066,415043.2
1067,231709.26666666666
1068,454637.9633333333
1069,441367.73333333334
1070,1016043.9488888887
1071,421702.4633333333
1072,816952.19
1073,219245.07
1074,447268.7866666667
1075,295883.39
1076,301692.31666666665
1077,284622.8847222222
1078,907521.3
1079,321868.42333333334
1080,725394.3733333333
1081,256633.32333333333
1082,388765.1
1083,366520.80666666664
1084,272936.1566666667
1085,655902.3433333334
1086,574649.2833333333
1087,735449.77
1088,593496.5766666667
1089,831863.13
1090,320161.95
1091,1250668.5
1092,246004.09333333332
1093,200392.61666666667
1094,336727.85888888885
1095,634886.05
1096,473776.6666666667
1097,986937.0866666667
1098,330317.18
1099,478538.3333333333
1100,299847.60333333333
1101,455683.51666666666
1102,509036.4866666667
1103,929559.0066666667
1104,414679.68333333335
1105,256440.14666666667
1106,720279.58
1107,270135.04
1108,266103.59055555554
1109,528310.4411111112
1110,364489.26
1111,462946.24333333335
1112,296451.70666666667
1113,747000.3033333333
1114,185555.88333333333
1115,343797.75666666665
1116,1274747.3333333333
1117,1189580.5266666666
1118,271962.24
1119,442684.25
1120,899505.6533333333
1121,536353.1
1122,227616.19666666666
1123,492822.91333333333
1124,447055.31333333335
1125,172123.65444444443
1126,598757.0233333333
1127,518197.2166666667
1128,784458.7777777779
1129,351167.23
1130,807769.6666666666
1131,905273.3633333333
1132,465603.46166666667
1133,674836.1733333333
1134,616211.19
1135,295823.30666666664
1136,682039.4666666667
1137,331121.0
1138,206801.36666666667
1139,207121.16666666666
1140,321471.0933333333
1141,586238.8033333333
1142,224564.24
1143,595822.1055555557
1144,413290.96
1145,266880.62666666665
1146,863094.3133333334
1147,478607.3333333333
1148,2216399.8333333335
1149,1109596.75
1150,561263.5033333333
1151,559139.6333333333
1152,517384.39666666667
1153,296447.53
1154,287847.3466666667
1155,1434448.4166666667
1156,302725.88
1157,450519.5277777777
1158,503521.12
1159,651685.95
1160,254199.37333333332
1161,903076.6266666667
1162,584618.4866666667
1163,311066.01
1164,233557.36333333334
1165,470682.4444444444
1166,488648.5233333333
1167,435257.48333333334
1168,241369.12666666668
1169,836102.5333333333
1170,614083.0
1171,537413.7933333333
1172,271251.16
1173,477282.62
1174,622545.8733333333
1175,585600.0
1176,403258.33666666667
1177,354984.87666666665
1178,776671.7633333333
1179,232928.13333333333
1180,460976.13666666666
1181,1211862.99
1182,321072.16777777777
1183,513869.16333333333
1184,1825570.1333333333
1185,489099.24333333335
1186,538628.92
1187,2680096.5
1188,500503.43333333335
1189,517176.6
1190,582511.6333333333
1191,362805.2766666667
1192,873083.3366666667
1193,967061.2466666667
1194,589924.69
1195,495592.13333333336
1196,316238.95
1197,271447.4266666667
1198,557545.6044444445
1199,229778.27666666667
1200,830980.4666666667
1201,495086.02
1202,580920.43
1203,1218565.9733333334
1204,747351.0066666667
1205,346321.1433333333
1206,248098.61
1207,650015.9
1208,759751.4466666667
1209,486007.52
1210,997424.9
1211,236104.3825
1212,484362.3333333333
1213,590703.03
1214,548557.6866666666
1215,510449.7866666667
1216,551581.66
1217,826536.4166666666
1218,393688.27
1219,703291.5766666667
1220,272123.21944444446
1221,385419.9066666667
1222,465199.23333333334
1223,230040.51666666666
1224,297032.59444444446
1225,310512.91
1226,423651.75
1227,428097.8333333333
1228,416072.30333333334
1229,234859.59333333332
1230,522226.35333333333
1231,553899.88
1232,1108291.79
1233,364989.2166666667
1234,323161.99
1235,241818.41333333333
1236,576667.96
1237,753252.42
1238,291416.78
1239,613453.54
1240,613623.1433333333
1241,357109.48
1242,282022.50666666665
1243,396977.01
1244,703142.03
1245,1745901.3333333333
1246,587885.3066666666
1247,349476.67333333334
1248,454876.49666666664
1249,398193.23
1250,497815.8333333333
1251,678677.65
1252,587550.5
1253,378284.56
1254,362396.76
1255,469088.6666666667
1256,370945.3433333333
1257,389279.33666666667
1258,487553.9666666667
1259,430200.39666666667
1260,494721.16
1261,471308.99
1262,728689.9466666667
1263,430280.61333333334
1264,204041.395
1265,353848.0333333333
1266,383065.0711111111
1267,269147.6533333333
1268,579346.9966666667
1269,170882.7311111111
1270,358606.29
1271,379546.4533333333
1272,644905.3166666667
1273,602483.5333333333
1274,396637.9666666667
1275,760192.67
1276,420094.9166666667
1277,729638.6666666666
1278,789189.99
1279,593089.9
1280,421153.99
1281,403810.8333333333
1282,1258177.3333333333
1283,933246.6666666666
1284,181656.91666666666
1285,322067.26444444444
1286,422916.8077777778
1287,243351.33333333334
1288,981185.0666666667
1289,760212.2466666667
1290,988863.3166666667
1291,248909.15333333332
1292,691248.4833333333
1293,757075.05
1294,204401.91666666666
1295,511879.3333333333
1296,316751.6533333333
1297,591048.17
1298,228444.73
1299,396649.1666666667
1300,270822.18333333335
1301,631946.2533333333
1302,354029.6066666667
1303,236918.37666666668
1304,644206.1866666666
1305,656850.8166666667
1306,595412.1
1307,483313.0333333333
1308,218168.33666666667
1309,627922.8106349207
1310,204907.4777777778
1311,211500.83333333334
1312,599026.3333333334
1313,510278.04333333333
1314,237676.42
1315,353287.49333333335
1316,279309.28638888884
1317,673934.0766666667
1318,290669.61666666664
1319,288581.14
1320,400760.38
1321,405484.30666666664
1322,289384.8333333333
1323,265456.2555555555
1324,297204.07666666666
1325,846793.9966666667
1326,240937.82111111115
1327,2636110.8333333335
1328,1721193.2333333334
1329,501812.4166666667
1330,622958.5033333333
1331,450852.72
1332,514574.10333333333
1333,569922.6066666667
1334,597753.6733333333
1335,309383.95
1336,783785.1133333333
1337,396646.84
1338,246585.57333333333
1339,1014430.4333333333
1340,484822.88
1341,247116.41666666666
1342,260794.33333333334
1343,447518.4633333333
1344,519840.62666666665
1345,540348.35
1346,646866.5
1347,586007.9
1348,559130.4633333334
1349,1101345.5666666667
1350,440118.54333333333
1351,336507.9633333333
1352,409428.45166666666
1353,560126.8966666666
1354,388932.28
1355,337309.6666666667
1356,630431.9622222222
1357,1774370.4
1358,704714.67
1359,1158703.5555555555
1360,286891.50666666665
1361,194302.08333333334
1362,287629.51
1363,284234.7733333333
1364,281469.3333333333
1365,877330.2933333333
1366,354497.68333333335
1367,411359.72222222225
1368,355613.51666666666
1369,353402.86111111107
1370,595611.4966666667
1371,352454.01666666666
1372,509691.03888888896
1373,716379.5733333334
1374,464732.1533333333
1375,523926.44
1376,251414.73333333334
1377,357235.4733333333
1378,769747.1166666667
1379,202457.71666666667
1380,352146.0466666667
1381,179442.08333333334
1382,408919.8933333333
1383,307374.25
1384,433755.25
1385,629003.3333333335
1386,441221.88666666666
1387,724582.1633333333
1388,450870.6666666667
1389,373327.2755555556
1390,277299.1066666667
1391,427822.07
1392,576910.16
1393,448198.37
1394,480180.08
1395,713850.5433333333
1396,1121827.6366666667
1397,395469.16333333333
1398,388351.5733333333
1399,896648.3133333334
1400,238134.94
1401,1010241.46
1402,986001.0266666666
1403,338545.94333333336
1404,937398.1
1405,290638.1766666667
1406,336911.49666666664
1407,400488.63333333336
1408,268191.9266666667
1409,310536.7966666667
1410,222655.08555555556
1411,366927.80333333334
1412,444201.2733333333
1413,476806.41333333333
1414,439183.78
1415,420682.35333333333
1416,389927.7233333333
1417,752924.41
1418,830593.2733333333
1419,384573.25
1420,429786.76
1421,506919.29333333333
1422,1222954.5333333334
1423,666884.9433333334
1424,256033.02333333335
1425,277570.8255555556
1426,369816.9633333333
1427,186165.67
1428,912206.35
1429,455329.91
1430,707886.51
1431,184630.1977777778
1432,307029.66777777777
1433,1014729.4666666667
1434,384518.4166666667
1435,474065.35333333333
1436,524398.9833333333
1437,243958.79555555558
1438,186326.02888888892
1439,486307.3933333333
1440,373269.5233333333
1441,535819.2666666667
1442,192710.80555555553
1443,350232.88666666666
1444,375101.2325
1445,356303.0833333333
1446,193509.54444444444
1447,408153.05
1448,555977.6866666666
1449,557139.0866666667
1450,306805.24
1451,329604.4533333333
1452,676180.19
1453,176873.00333333333
1454,359183.17333333334
1455,257550.63333333333
1456,515592.0833333333
1457,908305.4466666667
1458,1668425.1333333333
1459,231822.47
1460,955449.6533333333
1461,674524.2933333333
1462,414933.4066666667
1463,295572.5511111111
1464,755450.4933333333
1465,250408.55
1466,299122.8233333333
1467,726382.99
1468,2342680.2333333334
1469,586603.4166666666
1470,271373.71
1471,417229.64
1472,338601.25
1473,255120.27333333335
1474,546567.94
